Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
F3,Sample 3,B,UNKNOWN,SYBR,None,38.05987549,38.05987549,,,,,FALSE,0.1,TRUE,3,34,,N,N,N
F4,Sample 4,B,UNKNOWN,SYBR,None,Undetermined,36.62634277,,,,,FALSE,0.1,TRUE,3,38,,N,N,Y
F5,Sample 5,B,UNKNOWN,SYBR,None,39.07279205,37.97683716,1.549916983,,,,FALSE,0.1,TRUE,3,35,,Y,N,N
F6,Sample 6,B,UNKNOWN,SYBR,None,39.27709198,39.13965607,0.1943610311,,,,FALSE,0.1,TRUE,3,35,,N,N,N
F7,Sample 7,B,UNKNOWN,SYBR,None,38.41739273,37.46166229,1.351606965,,,,FALSE,0.1,TRUE,3,35,,Y,N,N
F8,Sample 8,B,UNKNOWN,SYBR,None,38.02681732,37.48085785,0.7721059918,,,,FALSE,0.1,TRUE,3,34,,Y,N,N
F9,Sample 9,B,UNKNOWN,SYBR,None,36.79135895,35.86722565,1.30692184,,,,FALSE,0.1,TRUE,3,33,,Y,N,N
F10,Sample 10,B,UNKNOWN,SYBR,None,36.58100891,35.50790024,1.517604828,,,,FALSE,0.1,TRUE,3,33,,Y,N,N
F11,Sample 11,B,UNKNOWN,SYBR,None,36.63098526,36.38140869,0.3529518843,,,,FALSE,0.1,TRUE,3,33,,N,N,N
F12,Sample 12,B,UNKNOWN,SYBR,None,35.72808456,37.58483887,2.625847101,,,,FALSE,0.1,TRUE,3,32,,Y,N,N
G1,Sample 1,D,UNKNOWN,SYBR,None,20.31118584,20.29344559,0.02508715354,,,,FALSE,0.1,TRUE,3,17,,N,N,N
G2,Sample 2,D,UNKNOWN,SYBR,None,20.42358398,20.61667442,0.2730711102,,,,FALSE,0.1,TRUE,3,17,,N,N,N
G3,Sample 3,D,UNKNOWN,SYBR,None,20.85162926,20.85728836,0.008003180847,,,,FALSE,0.1,TRUE,3,17,,N,N,N
G4,Sample 4,D,UNKNOWN,SYBR,None,19.99381638,20.17605019,0.25771752,,,,FALSE,0.1,TRUE,3,16,,N,N,N
G5,Sample 5,D,UNKNOWN,SYBR,None,19.90479469,20.11886597,0.302742511,,,,FALSE,0.1,TRUE,3,17,,N,N,N
G6,Sample 6,D,UNKNOWN,SYBR,None,20.75021744,20.82081223,0.09983745217,,,,FALSE,0.1,TRUE,3,17,,N,N,N
G7,Sample 7,D,UNKNOWN,SYBR,None,19.97765541,20.16830444,0.2696171105,,,,FALSE,0.1,TRUE,3,16,,N,N,N
G8,Sample 8,D,UNKNOWN,SYBR,None,20.0180378,20.13444138,0.1646195203,,,,FALSE,0.1,TRUE,3,17,,N,N,N
G9,Sample 9,D,UNKNOWN,SYBR,None,19.88195229,19.92277145,0.05772836879,,,,FALSE,0.1,TRUE,3,17,,N,N,N
G10,Sample 10,D,UNKNOWN,SYBR,None,20.5079155,20.62642288,0.1675947458,,,,FALSE,0.1,TRUE,3,16,,N,N,N
G11,Sample 11,D,UNKNOWN,SYBR,None,19.94716644,20.08767319,0.1987051964,,,,FALSE,0.1,TRUE,3,16,,N,N,N
G12,Sample 12,D,UNKNOWN,SYBR,None,20.30705452,20.33275223,0.0363406986,,,,FALSE,0.1,TRUE,3,16,,N,N,N
H1,Sample 1,D,UNKNOWN,SYBR,None,20.27570724,20.29344559,0.02508715354,,,,FALSE,0.1,TRUE,3,16,,N,N,N
H2,Sample 2,D,UNKNOWN,SYBR,None,20.80976486,20.61667442,0.2730711102,,,,FALSE,0.1,TRUE,3,17,,N,N,N
H3,Sample 3,D,UNKNOWN,SYBR,None,20.86294746,20.85728836,0.008003180847,,,,FALSE,0.1,TRUE,3,17,,N,N,N
H4,Sample 4,D,UNKNOWN,SYBR,None,20.358284,20.17605019,0.25771752,,,,FALSE,0.1,TRUE,3,16,,N,N,N
H5,Sample 5,D,UNKNOWN,SYBR,None,20.33293724,20.11886597,0.302742511,,,,FALSE,0.1,TRUE,3,17,,N,N,N
H6,Sample 6,D,UNKNOWN,SYBR,None,20.89140892,20.82081223,0.09983745217,,,,FALSE,0.1,TRUE,3,17,,N,N,N
H7,Sample 7,D,UNKNOWN,SYBR,None,20.35895157,20.16830444,0.2696171105,,,,FALSE,0.1,TRUE,3,16,,N,N,N
H8,Sample 8,D,UNKNOWN,SYBR,None,20.25084496,20.13444138,0.1646195203,,,,FALSE,0.1,TRUE,3,17,,N,N,N
H9,Sample 9,D,UNKNOWN,SYBR,None,19.96359253,19.92277145,0.05772836879,,,,FALSE,0.1,TRUE,3,16,,N,N,N
H10,Sample 10,D,UNKNOWN,SYBR,None,20.74493027,20.62642288,0.1675947458,,,,FALSE,0.1,TRUE,3,17,,N,N,N
H11,Sample 11,D,UNKNOWN,SYBR,None,20.22817802,20.08767319,0.1987051964,,,,FALSE,0.1,TRUE,3,17,,N,N,N
H12,Sample 12,D,UNKNOWN,SYBR,None,20.35844803,20.33275223,0.0363406986,,,,FALSE,0.1,TRUE,3,16,,N,N,N
